machine_id,reading_time,current,current_alert,location,name,state,type
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:18:29.292340,14.63,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:19:16.168950,14.83,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:20:03.955620,14.41,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:20:45.027660,14.68,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:21:25.403130,14.47,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:22:09.398990,14.5,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:22:51.610190,14.56,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:23:30.279690,14.38,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:24:09.187440,14.62,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:24:51.433180,14.38,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:25:30.814400,14.47,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:26:12.528660,14.71,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:26:56.627920,14.37,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:27:38.732890,14.34,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:28:19.410590,14.65,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:29:03.404830,14.89,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:29:43.553520,14.62,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:30:25.223990,14.44,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:31:05.951460,14.51,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:31:45.682380,14.2,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:32:29.546470,14.04,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:33:10.945780,14.59,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:33:54.448370,14.64,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:34:35.200270,14.36,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:35:15.125110,14.58,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:35:56.029490,14.56,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:36:39.696340,14.37,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
27bfe50f-850c-426f-b17e-4d4d8c172e42,2015-11-29T22:37:23.658740,14.22,18,"0.0,0.0",KASTOtec A7 [#04],working,saw
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T20:38:22.968680,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T20:39:09.624430,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T20:39:54.785760,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T20:40:40.196530,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T20:48:28.365140,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T20:49:13.224970,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T20:49:55.139410,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T20:50:46.442800,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T20:51:29.343130,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T20:52:13.839520,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T20:52:58.548600,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T20:56:35.553470,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T20:59:01.060160,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T20:59:48.925300,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:00:33.058090,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:01:16.744970,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:02:03.044340,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:02:50.012490,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:03:35.805500,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:04:25.178610,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:05:12.408940,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:06:02.102330,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:06:54.967900,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:07:42.964680,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:08:31.285520,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:09:19.790180,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:10:05.157120,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:10:54.173560,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:11:42.713130,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:12:30.074730,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:13:16.222850,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:14:05.052520,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:14:53.688360,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:15:40.622890,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:16:34.178670,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:17:24.389660,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:18:13.412970,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:19:03.535750,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:20:02.442470,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:20:55.194290,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:22:35.168560,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:23:20.445570,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:24:22.014740,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:25:12.882290,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:25:58.188120,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:26:49.598020,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:27:34.522010,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:28:23.531180,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:29:11.778120,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:29:57.309800,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:30:50.306980,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:31:35.208840,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:32:25.683980,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:33:12.735460,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:33:56.744870,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:36:39.940640,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:37:25.366160,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:38:19.466340,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:39:03.539130,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:39:50.030730,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:40:36.458210,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:41:22.087500,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:42:08.967900,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:42:58.255270,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:43:45.465670,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:44:29.758270,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:45:14.440230,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:46:02.288290,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:46:47.888620,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:47:33.619730,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:48:22.256970,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:49:09.730450,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:49:58.171310,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:50:47.700560,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:51:35.249080,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:52:23.671600,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:53:14.344410,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:54:04.787100,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:54:49.805790,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:55:36.518570,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:56:23.884420,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:57:09.501820,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:57:54.389800,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:58:43.861530,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T21:59:25.817450,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:00:12.011650,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:00:59.277510,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:01:45.353770,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:02:32.054730,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:03:17.035960,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:04:01.326930,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:04:50.568570,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:05:37.653500,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:06:27.957700,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:08:01.140230,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:08:50.588260,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:09:34.669060,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:10:20.780740,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:11:05.406070,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:11:53.594580,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:12:38.248720,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:13:22.295280,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:14:05.384180,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:14:49.768390,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:15:35.051580,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:16:22.354910,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:17:05.814210,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:17:50.755460,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:18:38.041400,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:19:24.586300,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:20:12.405230,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:20:53.905770,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:21:36.386010,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:22:17.661260,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:22:59.283830,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:23:37.741800,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:24:19.433920,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:24:59.249150,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:25:39.434960,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:26:23.112700,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:27:05.353850,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:27:46.960110,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:28:29.068470,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:29:11.347270,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:29:51.066100,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:30:34.172390,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:31:14.150000,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:31:53.695100,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:32:38.137500,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:33:19.875570,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:34:02.029440,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:34:43.392710,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:35:23.429230,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:36:05.157780,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:36:49.018970,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ecafe563-ff98-4949-af72-15973f99730c,2015-11-29T22:37:33.154080,1.5,18,"0.0,0.0",DMG NTX 2000 (MAPPS) [#28],tooling-off,lathe
ef68e79a-8cb4-40ce-b7ee-86ae090ade5d,2015-11-29T20:20:47.062700,11.11,14,"0.0,0.0",DMG NZX-S 1500 [#09],working,lathe
ef68e79a-8cb4-40ce-b7ee-86ae090ade5d,2015-11-29T20:37:51.176980,11.11,14,"0.0,0.0",DMG NZX-S 1500 [#09],working,lathe
ef68e79a-8cb4-40ce-b7ee-86ae090ade5d,2015-11-29T20:38:40.860200,11.18,14,"0.0,0.0",DMG NZX-S 1500 [#09],working,lathe
